indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.509,0.153,0.145,0.296,0.167,0.053,0.048,52.987,-1.212
0.496,0.842,0.219,0.102,0.198,0.128,0.071,51.543,-0.306
0.505,0.391,0.028,0.012,0.114,0.027,0.079,51.551,-0.115
0.482,0.091,0.111,0.147,0.207,0.029,0.05,51.311,0.024
0.506,0.018,0.191,0.249,0.176,0.063,0.027,52.622,0.191
0.524,0.062,0.223,0.148,0.222,0.099,0.049,51.527,0.571
0.519,0.062,0.242,0.384,0.106,0.115,0.024,53.786,-0.354
0.528,0.223,0.226,0.125,0.229,0.096,0.047,53.433,-1.432
0.516,0.023,0.133,0.223,0.171,0.047,0.026,51.935,0.61
0.523,0.048,0.057,0.259,0.168,0.03,0.049,53.302,-2.222
0.502,0.308,0.116,0.083,0.158,0.077,0.04,51.543,0.709
0.514,0.02,0.143,0.237,0.193,0.034,0.026,51.155,-2.489
0.499,0.062,0.288,0.243,0.153,0.082,0.03,52.642,0.14
0.531,0.195,0.101,0.226,0.202,0.051,0.053,53.707,-1.861
0.514,0.062,0.123,0.216,0.184,0.044,0.044,51.293,-0.531
0.488,0.045,0.211,0.24,0.111,0.067,0.03,54.137,-0.795
0.517,0.309,0.235,0.133,0.269,0.173,0.06,52.407,-1.898
0.509,0.075,0.16,0.115,0.226,0.085,0.059,55.001,-1.52
0.501,0.466,0.261,0.136,0.232,0.145,0.092,53.542,-2.14
0.542,0.119,0.105,0.204,0.149,0.05,0.058,50.832,-0.187
0.513,0.038,0.115,0.239,0.171,0.049,0.039,51.009,0.022
0.509,0.108,0.109,0.246,0.17,0.051,0.043,53.085,-1.135
0.523,0.012,0.091,0.261,0.141,0.032,0.04,51.184,-1.916
0.518,0.029,0.122,0.198,0.192,0.05,0.041,53.189,-0.532
0.505,0.037,0.16,0.137,0.243,0.112,0.039,54.958,-1.442
0.512,0.052,0.133,0.234,0.175,0.058,0.04,52.453,-2.166
0.522,0.142,0.131,0.11,0.258,0.064,0.051,51.792,-0.188
0.502,0.788,0.26,0.053,0.326,0.168,0.091,53.815,-1.511
0.461,0.742,0.158,0.088,0.197,0.146,0.115,53.461,-2.241
0.503,0.164,0.085,0.215,0.212,0.052,0.037,53.698,-2.318
0.524,0.039,0.181,0.149,0.296,0.098,0.038,51.297,0.438
0.516,0.162,0.115,0.172,0.212,0.047,0.046,51.807,-0.175
0.496,0.042,0.216,0.354,0.091,0.095,0.035,51.239,-2.997
0.532,0.251,0.052,0.075,0.23,0.034,0.048,51.444,-0.143
0.519,0.075,0.255,0.307,0.124,0.079,0.028,51.431,0.586
0.521,0.029,0.125,0.265,0.153,0.041,0.037,51.226,-1.504
0.497,0.194,0.172,0.127,0.221,0.07,0.067,50.93,-1.443
0.478,0.169,0.086,0.116,0.189,0.031,0.06,52.142,-0.455
0.502,0.447,0.075,0.032,0.192,0.054,0.059,51.448,-0.025
0.503,0.552,0.125,0.133,0.206,0.065,0.073,51.579,-0.354
0.519,0.552,0.124,0.062,0.193,0.092,0.074,51.473,-0.153
0.465,0.091,0.303,0.214,0.134,0.212,0.049,54.969,-1.542
0.535,0.089,0.066,0.219,0.206,0.02,0.081,51.144,-0.649
0.514,0.019,0.175,0.351,0.13,0.085,0.03,53.198,-1.084
0.556,0.033,0.141,0.438,0.091,0.049,0.025,50.991,-1.504
0.487,0.032,0.079,0.215,0.182,0.029,0.056,50.961,-0.026
0.517,0.302,0.072,0.093,0.192,0.06,0.047,51.463,-0.075
0.518,0.051,0.217,0.182,0.192,0.104,0.05,54.944,-1.548
0.504,0.374,0.206,0.224,0.18,0.102,0.053,53.63,-2.151
0.519,0.026,0.163,0.259,0.143,0.06,0.028,53.137,-1.162
0.478,0.554,0.214,0.154,0.193,0.175,0.082,53.647,-1.798
0.523,0.099,0.136,0.292,0.135,0.048,0.035,51.392,-0.447
0.495,0.053,0.195,0.216,0.143,0.044,0.04,52.79,-0.143
0.507,0.01,0.104,0.3,0.129,0.041,0.034,51.669,-2.924
0.507,0.118,0.071,0.122,0.187,0.03,0.062,51.851,-2.205
0.538,0.534,0.037,0.011,0.095,0.045,0.288,51.557,-0.281
0.494,0.014,0.204,0.338,0.116,0.09,0.032,53.149,0.18
0.516,0.035,0.149,0.242,0.161,0.04,0.039,52.029,0.749
0.518,0.061,0.118,0.254,0.151,0.056,0.042,52.626,-2.804
0.504,0.062,0.162,0.231,0.147,0.061,0.036,51.598,0.462
0.516,0.062,0.076,0.306,0.147,0.027,0.049,50.843,-0.005
0.491,0.824,0.251,0.114,0.255,0.158,0.117,51.565,-0.241
0.481,0.081,0.072,0.151,0.184,0.026,0.045,52.106,0.12
0.518,0.033,0.102,0.234,0.185,0.036,0.032,52.105,-2.196
0.524,0.295,0.1,0.115,0.147,0.069,0.071,51.551,-0.097
0.526,0.081,0.183,0.235,0.173,0.098,0.031,51.335,1.426
0.523,0.46,0.109,0.095,0.214,0.051,0.063,51.395,-0.059
0.488,0.379,0.094,0.152,0.198,0.06,0.093,51.594,-0.225
0.502,0.688,0.182,0.06,0.175,0.129,0.092,51.568,-0.024
0.489,0.636,0.231,0.089,0.289,0.148,0.069,53.802,-2.232
0.535,0.038,0.164,0.19,0.183,0.062,0.038,53.554,-0.024
0.525,0.041,0.141,0.306,0.151,0.066,0.048,53.572,-2.021
0.514,0.129,0.19,0.124,0.195,0.071,0.081,53.979,-1.087
0.502,0.095,0.167,0.244,0.162,0.058,0.023,51.41,-1.325
0.511,0.172,0.05,0.24,0.187,0.028,0.062,51.784,-1.277
0.498,0.045,0.132,0.15,0.18,0.082,0.043,54.976,-1.526
0.489,0.015,0.25,0.209,0.151,0.107,0.034,54.746,-1.419
0.513,0.514,0.199,0.107,0.264,0.106,0.073,53.817,-1.491
0.532,0.033,0.114,0.187,0.182,0.049,0.035,53.73,-0.439
0.531,0.33,0.069,0.101,0.188,0.048,0.05,51.448,-0.051
0.514,0.038,0.121,0.154,0.227,0.049,0.036,51.609,-1.131
0.513,0.042,0.063,0.26,0.158,0.024,0.041,51.594,-0.872
0.512,0.393,0.16,0.108,0.182,0.07,0.075,51.44,-0.235
0.53,0.275,0.197,0.201,0.233,0.087,0.043,53.806,-2.221
0.547,0.287,0.106,0.156,0.219,0.041,0.041,51.346,-0.045
0.524,0.924,0.211,0.053,0.35,0.16,0.133,53.455,-2.244
0.506,0.037,0.218,0.172,0.191,0.065,0.028,53.721,-1.455
0.498,0.028,0.127,0.258,0.157,0.047,0.029,53.879,-2.171
0.531,0.043,0.156,0.104,0.284,0.078,0.051,50.95,-2.653
0.499,0.039,0.134,0.234,0.15,0.034,0.038,53.908,-2.188
0.496,0.036,0.09,0.166,0.204,0.03,0.036,51.657,0.616
0.508,0.182,0.139,0.197,0.174,0.046,0.038,53.0,-1.107
0.521,0.051,0.235,0.222,0.179,0.071,0.037,51.513,0.575
0.488,0.497,0.212,0.12,0.23,0.094,0.081,51.438,-0.959
0.517,0.261,0.032,0.095,0.078,0.027,0.472,51.757,-1.272
0.53,0.437,0.066,0.071,0.161,0.069,0.104,51.476,-0.184
0.564,0.054,0.178,0.338,0.133,0.058,0.03,50.845,-1.793
0.506,0.039,0.13,0.211,0.198,0.037,0.036,51.698,-2.234
0.513,0.578,0.201,0.11,0.237,0.102,0.101,51.669,-0.026
0.476,0.863,0.252,0.101,0.182,0.217,0.135,52.484,-1.943
0.483,0.144,0.135,0.116,0.186,0.082,0.039,51.539,0.701
0.524,0.11,0.173,0.145,0.216,0.085,0.036,51.537,0.785
0.523,0.287,0.099,0.218,0.21,0.044,0.05,53.828,-1.808
0.515,0.162,0.308,0.257,0.169,0.128,0.041,52.507,-2.109
0.527,0.087,0.109,0.203,0.154,0.041,0.049,51.116,-0.124
0.528,0.057,0.157,0.19,0.213,0.06,0.028,51.087,-1.784
0.517,0.511,0.163,0.122,0.244,0.078,0.064,51.612,-0.022
0.552,0.05,0.226,0.291,0.166,0.089,0.039,50.856,0.507
0.417,0.121,0.079,0.162,0.201,0.031,0.027,52.096,1.375
0.538,0.198,0.199,0.122,0.259,0.109,0.065,51.523,-3.102
0.502,0.014,0.136,0.26,0.122,0.044,0.031,52.699,-3.732
0.509,0.05,0.252,0.181,0.186,0.131,0.039,53.221,-1.433
0.513,0.047,0.128,0.283,0.159,0.042,0.034,51.938,-2.085
0.508,0.685,0.171,0.205,0.172,0.091,0.074,51.594,0.053
0.526,0.314,0.225,0.201,0.195,0.082,0.043,52.124,-0.497
0.488,0.087,0.197,0.155,0.167,0.073,0.033,52.293,-0.604
0.475,0.061,0.134,0.25,0.147,0.038,0.035,52.273,0.166
0.515,0.101,0.073,0.135,0.166,0.026,0.022,51.991,-0.173
0.522,0.383,0.083,0.155,0.181,0.041,0.053,51.346,-0.098
0.503,0.036,0.118,0.213,0.174,0.053,0.03,53.463,-2.053
0.523,0.147,0.077,0.113,0.195,0.032,0.035,50.99,-0.093
0.516,0.026,0.081,0.238,0.19,0.027,0.038,51.352,-2.247
0.493,0.058,0.132,0.219,0.159,0.023,0.044,52.279,-1.921
0.469,0.318,0.179,0.092,0.178,0.108,0.058,52.526,-1.839
0.529,0.168,0.154,0.29,0.138,0.051,0.043,51.72,-0.383
0.524,0.027,0.19,0.397,0.096,0.079,0.025,52.45,-2.225
0.501,0.032,0.178,0.164,0.193,0.077,0.032,51.352,-1.982
0.492,0.034,0.179,0.198,0.19,0.073,0.034,53.108,-1.289
0.555,0.354,0.084,0.083,0.1,0.05,0.059,51.462,-0.181
0.518,0.045,0.088,0.266,0.168,0.036,0.036,51.084,-1.793
0.503,0.253,0.165,0.204,0.201,0.092,0.047,53.81,-2.244
0.507,0.061,0.101,0.106,0.181,0.038,0.034,51.845,-2.201
0.506,0.325,0.167,0.149,0.208,0.069,0.044,51.121,-0.196
0.527,0.043,0.222,0.137,0.229,0.126,0.052,54.902,-1.442
0.542,0.066,0.207,0.34,0.13,0.077,0.022,50.988,-1.498
0.527,0.011,0.157,0.393,0.118,0.064,0.029,50.968,-2.3
0.501,0.827,0.236,0.073,0.32,0.178,0.1,53.754,-2.378
0.544,0.113,0.141,0.164,0.178,0.06,0.086,51.361,-2.381
0.508,0.204,0.097,0.156,0.208,0.034,0.045,51.45,0.195
0.49,0.052,0.13,0.184,0.138,0.038,0.036,51.417,-2.604
0.502,0.367,0.094,0.188,0.162,0.043,0.043,51.381,-0.066
0.497,0.138,0.142,0.164,0.183,0.055,0.04,53.771,-1.674
0.519,0.148,0.189,0.084,0.199,0.129,0.031,51.385,1.385
0.499,0.318,0.173,0.116,0.226,0.085,0.064,51.476,-2.518
0.508,0.18,0.038,0.115,0.186,0.022,0.058,51.459,-0.319
0.503,0.07,0.061,0.252,0.168,0.039,0.074,55.001,-1.619
0.497,0.059,0.166,0.119,0.177,0.072,0.035,53.556,-1.493
0.529,0.495,0.131,0.116,0.206,0.08,0.054,51.609,-0.206
0.516,0.03,0.083,0.255,0.151,0.032,0.04,51.878,-1.907
0.504,0.032,0.126,0.298,0.124,0.056,0.033,53.789,-1.448
0.542,0.032,0.194,0.513,0.085,0.067,0.022,50.813,-0.502
0.496,0.558,0.146,0.042,0.161,0.102,0.389,53.373,-1.479
0.505,0.037,0.137,0.191,0.204,0.032,0.041,51.533,-2.429
0.507,0.21,0.106,0.224,0.203,0.045,0.045,53.663,-1.844
0.502,0.027,0.211,0.21,0.174,0.072,0.041,52.044,-2.712
0.5,0.086,0.167,0.169,0.208,0.057,0.046,53.855,-1.894
0.532,0.03,0.183,0.258,0.198,0.064,0.032,50.994,-0.614
0.515,0.1,0.174,0.124,0.226,0.067,0.038,51.913,-2.112
0.526,0.057,0.207,0.227,0.19,0.071,0.039,51.409,-2.567
0.502,0.579,0.122,0.067,0.176,0.102,0.116,51.497,-0.102
0.491,0.122,0.034,0.066,0.068,0.02,0.476,53.385,-1.502
0.521,0.013,0.168,0.249,0.157,0.074,0.035,53.126,-0.342
0.502,0.27,0.089,0.216,0.197,0.037,0.061,51.386,-0.277
0.584,0.377,0.041,0.013,0.029,0.021,0.793,53.801,-1.562
0.51,0.051,0.215,0.155,0.251,0.098,0.052,53.062,-0.803
0.497,0.099,0.097,0.089,0.197,0.034,0.04,52.337,-0.067
0.49,0.084,0.168,0.147,0.163,0.059,0.027,51.97,1.328
0.488,0.076,0.067,0.074,0.232,0.025,0.056,53.721,-2.495
0.507,0.082,0.201,0.181,0.209,0.08,0.038,51.413,-2.564
0.55,0.605,0.136,0.029,0.426,0.116,0.075,52.532,-1.833
0.508,0.071,0.155,0.237,0.138,0.056,0.044,52.201,-1.731
0.518,0.076,0.156,0.148,0.197,0.063,0.04,50.82,-0.401
0.513,0.48,0.13,0.124,0.213,0.088,0.062,51.419,-0.003
0.52,0.127,0.144,0.29,0.169,0.039,0.034,51.449,-0.908
0.512,0.13,0.068,0.083,0.249,0.032,0.044,50.835,-0.188
0.515,0.174,0.102,0.132,0.209,0.044,0.041,51.292,-0.075
0.53,0.06,0.056,0.219,0.203,0.027,0.046,51.198,-0.559
0.542,0.644,0.153,0.083,0.238,0.102,0.093,51.597,0.063
0.534,0.456,0.215,0.141,0.278,0.131,0.051,52.651,-1.054
0.505,0.062,0.113,0.159,0.194,0.036,0.047,53.795,-2.394
0.5,0.018,0.136,0.331,0.14,0.035,0.041,51.987,1.075
0.527,0.08,0.099,0.153,0.221,0.027,0.04,53.82,-1.68
0.487,0.301,0.141,0.078,0.211,0.055,0.043,51.459,-1.01
0.518,0.033,0.141,0.244,0.205,0.061,0.028,52.688,-2.806
0.522,0.023,0.161,0.271,0.152,0.052,0.033,51.669,-3.051
0.534,0.018,0.127,0.351,0.134,0.04,0.027,51.097,-2.517
0.519,0.179,0.215,0.233,0.151,0.117,0.042,52.3,-0.695
0.506,0.047,0.174,0.285,0.16,0.061,0.052,51.353,-2.933
0.524,0.102,0.164,0.246,0.178,0.064,0.044,52.436,-2.068
0.492,0.911,0.185,0.069,0.254,0.137,0.099,51.896,-0.439
0.542,0.016,0.251,0.189,0.251,0.15,0.047,54.931,-1.414
0.541,0.18,0.079,0.211,0.123,0.071,0.061,51.485,-0.171
0.51,0.087,0.054,0.235,0.21,0.03,0.049,51.136,0.248
0.504,0.022,0.081,0.168,0.169,0.043,0.051,54.628,-1.301
0.517,0.263,0.089,0.151,0.209,0.049,0.041,53.832,-1.549
0.479,0.085,0.159,0.206,0.127,0.083,0.034,53.481,-2.053
0.546,0.722,0.204,0.089,0.238,0.127,0.096,51.57,-0.236
0.518,0.152,0.129,0.219,0.167,0.038,0.049,51.707,-0.143
0.522,0.042,0.125,0.24,0.169,0.039,0.041,51.75,-2.249
0.516,0.896,0.206,0.059,0.37,0.161,0.114,52.495,-1.906
0.515,0.049,0.11,0.25,0.155,0.044,0.028,53.259,-2.114
0.52,0.064,0.16,0.445,0.103,0.061,0.031,52.942,-1.491
0.495,0.009,0.194,0.219,0.145,0.09,0.052,54.687,-1.534
0.494,0.069,0.076,0.27,0.184,0.025,0.041,53.876,-1.762
0.517,0.017,0.112,0.265,0.167,0.033,0.034,51.643,-2.345
0.508,0.765,0.212,0.071,0.318,0.149,0.127,53.531,-2.107
0.515,0.117,0.07,0.084,0.235,0.024,0.043,51.144,0.276
0.51,0.095,0.062,0.236,0.19,0.036,0.07,50.85,-0.141
0.544,0.311,0.214,0.079,0.274,0.114,0.088,53.797,-1.489
0.525,0.048,0.169,0.243,0.167,0.074,0.048,54.98,-1.698
0.503,0.081,0.152,0.105,0.225,0.078,0.058,53.494,-2.003
0.518,0.117,0.175,0.159,0.213,0.076,0.062,51.486,-2.653
0.49,0.138,0.3,0.132,0.208,0.163,0.05,53.73,-0.371
0.523,0.263,0.106,0.115,0.123,0.055,0.069,51.554,-0.101
0.546,0.156,0.266,0.172,0.247,0.122,0.046,53.557,-2.208
0.514,0.027,0.113,0.213,0.173,0.036,0.028,50.967,-1.308
0.518,0.133,0.075,0.166,0.171,0.031,0.032,51.244,-0.2
0.519,0.066,0.192,0.173,0.202,0.072,0.045,53.405,-1.515
0.485,0.197,0.017,0.07,0.038,0.012,0.747,53.372,-1.513
0.516,0.046,0.124,0.314,0.13,0.038,0.044,53.656,-1.72
0.508,0.036,0.104,0.25,0.155,0.04,0.041,53.619,-2.337
0.498,0.533,0.121,0.072,0.127,0.116,0.184,51.529,-0.117
0.529,0.78,0.197,0.19,0.22,0.101,0.076,52.625,-1.083
0.519,0.385,0.131,0.182,0.225,0.064,0.055,51.616,-0.272
0.522,0.043,0.138,0.224,0.183,0.04,0.042,51.942,-0.045
0.508,0.114,0.171,0.193,0.199,0.066,0.057,53.52,-2.342
0.523,0.096,0.068,0.102,0.258,0.027,0.061,54.527,-1.317
0.528,0.14,0.136,0.211,0.182,0.048,0.038,51.442,0.116
0.53,0.027,0.15,0.315,0.145,0.05,0.046,53.913,-1.951
0.479,0.301,0.207,0.129,0.198,0.144,0.071,53.481,-2.103
0.525,0.093,0.169,0.267,0.173,0.051,0.044,52.356,-1.279
0.508,0.023,0.12,0.308,0.133,0.039,0.033,52.227,-1.79
0.52,0.03,0.076,0.252,0.155,0.033,0.043,53.396,-1.547
0.546,0.057,0.157,0.222,0.219,0.05,0.038,51.294,0.217
0.523,0.035,0.165,0.302,0.14,0.063,0.039,51.331,1.366
0.524,0.348,0.102,0.201,0.2,0.059,0.057,51.319,-0.126
0.488,0.758,0.13,0.115,0.252,0.093,0.086,51.899,-0.425
0.5,0.11,0.169,0.124,0.215,0.074,0.041,53.471,-2.375
0.515,0.211,0.199,0.277,0.152,0.063,0.045,53.008,-1.178
0.474,0.466,0.2,0.103,0.263,0.067,0.077,52.602,-2.109
0.52,0.181,0.179,0.23,0.218,0.076,0.041,53.828,-1.83
0.503,0.022,0.077,0.262,0.166,0.028,0.03,51.675,-2.647
0.478,0.842,0.221,0.11,0.268,0.181,0.099,52.463,-1.898
0.507,0.049,0.096,0.199,0.187,0.042,0.039,53.075,-0.776
0.548,0.017,0.247,0.355,0.114,0.079,0.044,52.862,-3.041
0.505,0.079,0.171,0.152,0.174,0.067,0.056,53.737,-1.595
0.5,0.191,0.159,0.136,0.192,0.047,0.055,52.374,-1.234
0.504,0.032,0.097,0.237,0.167,0.028,0.035,52.384,0.116
0.51,0.091,0.064,0.151,0.198,0.033,0.063,50.848,-0.146
0.496,0.037,0.152,0.322,0.149,0.045,0.036,52.535,-2.134
0.529,0.048,0.199,0.208,0.187,0.067,0.033,52.628,-1.972
0.51,0.191,0.119,0.122,0.241,0.053,0.044,53.468,-2.136
0.503,0.909,0.307,0.133,0.27,0.258,0.075,53.805,-1.775
0.519,0.075,0.171,0.182,0.236,0.07,0.041,51.817,-0.019
0.497,0.173,0.075,0.195,0.183,0.043,0.028,51.278,-0.08
0.509,0.066,0.129,0.16,0.203,0.045,0.048,53.684,-1.818
0.512,0.065,0.221,0.106,0.259,0.079,0.049,51.904,-2.054
0.514,0.027,0.107,0.242,0.154,0.037,0.031,53.24,-1.447
0.529,0.289,0.09,0.134,0.202,0.06,0.048,53.837,-1.52
0.516,0.479,0.215,0.081,0.306,0.124,0.113,53.489,-2.178
0.496,0.199,0.135,0.098,0.161,0.06,0.048,50.91,-1.426
0.519,0.28,0.284,0.158,0.224,0.124,0.061,52.54,-1.989
0.508,0.071,0.078,0.225,0.172,0.037,0.043,51.283,-0.578
0.503,0.404,0.196,0.137,0.204,0.119,0.081,52.528,-1.847
0.518,0.007,0.162,0.263,0.163,0.045,0.033,53.539,-1.536
0.507,0.05,0.075,0.217,0.189,0.03,0.038,51.541,0.632
0.515,0.033,0.048,0.217,0.206,0.032,0.065,55.049,-1.461
0.519,0.068,0.136,0.282,0.182,0.044,0.034,52.78,0.444
0.519,0.022,0.102,0.28,0.148,0.031,0.047,51.118,-2.67
0.527,0.274,0.086,0.097,0.21,0.045,0.045,51.451,-0.054
0.554,0.152,0.104,0.274,0.197,0.043,0.13,51.263,0.204
0.496,0.079,0.173,0.181,0.156,0.104,0.041,54.974,-1.431
0.513,0.067,0.149,0.19,0.15,0.04,0.046,52.629,-2.014
0.5,0.268,0.222,0.1,0.168,0.127,0.084,53.475,-2.277
0.499,0.014,0.134,0.259,0.141,0.073,0.042,54.61,-1.06
0.508,0.275,0.108,0.195,0.18,0.044,0.041,51.616,0.008
0.489,0.366,0.06,0.121,0.12,0.049,0.161,51.499,-0.127
0.502,0.025,0.218,0.145,0.216,0.122,0.047,54.606,-1.222
0.542,0.08,0.162,0.208,0.195,0.069,0.042,50.782,0.309
0.516,0.794,0.191,0.162,0.221,0.095,0.082,52.637,-1.074
0.517,0.032,0.127,0.301,0.139,0.072,0.025,55.019,-1.454
0.539,0.05,0.16,0.244,0.201,0.05,0.026,52.609,0.371
0.531,0.044,0.158,0.326,0.139,0.076,0.037,53.155,-0.214
0.565,0.435,0.097,0.077,0.193,0.095,0.048,51.559,-0.083
0.524,0.091,0.111,0.232,0.193,0.033,0.042,51.881,0.171
0.499,0.399,0.243,0.096,0.259,0.161,0.048,53.789,-2.236
0.513,0.167,0.071,0.167,0.149,0.028,0.053,52.222,0.134
0.516,0.028,0.113,0.252,0.187,0.024,0.033,51.323,-2.511
0.504,0.04,0.114,0.259,0.159,0.026,0.034,51.324,-1.188
0.541,0.146,0.068,0.077,0.095,0.058,0.3,50.83,-0.131
0.5,0.161,0.09,0.172,0.194,0.04,0.055,51.437,0.09
0.51,0.065,0.146,0.205,0.199,0.059,0.036,53.395,-2.07
0.504,0.712,0.199,0.158,0.243,0.102,0.087,53.779,-1.798
0.516,0.197,0.171,0.112,0.236,0.076,0.102,53.486,-2.308
0.5,0.696,0.121,0.189,0.163,0.055,0.07,52.59,-1.06
0.498,0.149,0.055,0.071,0.204,0.026,0.022,51.397,-1.292
0.516,0.031,0.136,0.291,0.132,0.04,0.042,53.465,-1.476
0.52,0.138,0.161,0.15,0.208,0.075,0.049,51.482,-2.508
0.506,0.306,0.065,0.249,0.163,0.041,0.058,51.346,-0.223
0.505,0.334,0.135,0.206,0.172,0.057,0.039,51.436,0.055
0.487,0.535,0.141,0.131,0.203,0.093,0.059,51.533,-0.327
0.546,0.445,0.12,0.117,0.111,0.117,0.07,51.518,-0.209
0.495,0.598,0.226,0.125,0.236,0.143,0.072,52.512,-2.051
0.516,0.056,0.118,0.22,0.167,0.057,0.033,53.717,-1.904
0.504,0.117,0.136,0.222,0.197,0.054,0.033,51.717,-0.057
0.503,0.072,0.248,0.159,0.203,0.078,0.037,53.144,-1.213
0.522,0.104,0.182,0.335,0.139,0.064,0.044,53.765,-0.371
0.515,0.04,0.121,0.251,0.158,0.032,0.04,51.862,-0.567
0.494,0.046,0.111,0.241,0.143,0.023,0.039,52.464,-0.721
0.531,0.21,0.199,0.2,0.228,0.076,0.04,52.266,-0.935
0.516,0.014,0.168,0.271,0.138,0.054,0.035,53.576,-1.53
0.5,0.095,0.156,0.117,0.222,0.069,0.043,53.754,-2.355
0.508,0.589,0.086,0.208,0.179,0.066,0.057,51.591,0.017
0.469,0.737,0.228,0.071,0.243,0.183,0.093,53.792,-2.244
0.539,0.315,0.207,0.137,0.232,0.098,0.048,52.56,-1.958
0.523,0.094,0.155,0.153,0.174,0.077,0.035,53.402,-2.188
0.508,0.251,0.138,0.151,0.217,0.057,0.056,51.38,0.053
0.529,0.252,0.105,0.077,0.317,0.052,0.028,51.769,-0.441
0.505,0.483,0.235,0.183,0.216,0.128,0.056,52.577,-2.103
0.527,0.352,0.066,0.115,0.177,0.054,0.165,51.497,-0.236
0.518,0.07,0.293,0.201,0.22,0.171,0.054,54.565,-1.209
0.531,0.57,0.192,0.107,0.232,0.109,0.071,51.606,-0.259
0.521,0.04,0.104,0.337,0.16,0.037,0.03,52.307,-0.122
0.5,0.142,0.143,0.164,0.119,0.052,0.032,51.874,0.161
0.477,0.262,0.273,0.123,0.228,0.107,0.057,52.199,-2.198
0.51,0.014,0.118,0.171,0.162,0.038,0.039,53.838,-0.397
0.511,0.064,0.114,0.339,0.127,0.04,0.033,52.918,-1.241
0.522,0.553,0.066,0.202,0.228,0.047,0.042,51.582,-0.386
0.513,0.028,0.133,0.358,0.121,0.058,0.031,51.014,-0.614
0.489,0.14,0.201,0.135,0.241,0.082,0.062,51.523,-3.127
0.504,0.028,0.125,0.206,0.198,0.044,0.053,51.328,-2.909
0.509,0.358,0.062,0.054,0.3,0.035,0.059,52.167,0.121
0.552,0.023,0.202,0.134,0.197,0.124,0.039,54.873,-1.429
0.502,0.541,0.16,0.088,0.265,0.083,0.065,52.138,-0.492
0.484,0.03,0.102,0.228,0.179,0.04,0.12,54.187,-1.074
0.539,0.071,0.174,0.325,0.142,0.047,0.037,52.61,-1.916
0.427,0.222,0.196,0.142,0.052,0.131,0.363,54.907,-1.383
0.51,0.128,0.058,0.117,0.238,0.026,0.049,51.882,0.14
0.498,0.23,0.141,0.162,0.181,0.055,0.046,51.808,-1.284
0.508,0.166,0.129,0.126,0.233,0.067,0.059,52.393,-1.98
0.519,0.148,0.064,0.109,0.215,0.036,0.063,51.433,-0.347
0.521,0.299,0.177,0.181,0.188,0.058,0.053,51.345,-0.015
0.492,0.476,0.125,0.117,0.166,0.077,0.06,51.417,-0.167
0.51,0.103,0.137,0.206,0.178,0.057,0.043,51.728,-0.423
0.495,0.052,0.102,0.175,0.207,0.046,0.03,52.144,-0.841
0.516,0.018,0.133,0.305,0.15,0.038,0.039,52.073,0.959
0.518,0.484,0.122,0.094,0.179,0.079,0.071,51.428,-0.054
0.47,0.167,0.073,0.157,0.246,0.029,0.119,51.323,-0.246
0.539,0.075,0.192,0.078,0.311,0.136,0.055,55.005,-1.46
0.417,0.079,0.082,0.111,0.177,0.054,0.064,51.064,-1.328
0.512,0.013,0.108,0.311,0.127,0.03,0.039,52.723,-0.782
0.482,0.774,0.128,0.134,0.19,0.074,0.069,51.579,0.099
0.496,0.041,0.09,0.193,0.189,0.037,0.034,51.014,-0.447
0.524,0.131,0.178,0.207,0.176,0.064,0.042,52.404,-1.884
0.523,0.32,0.097,0.22,0.177,0.069,0.078,51.574,-0.178
0.523,0.127,0.139,0.122,0.223,0.066,0.033,51.307,-0.232
0.502,0.112,0.117,0.128,0.193,0.049,0.037,51.399,-1.334
0.522,0.636,0.147,0.073,0.199,0.099,0.089,51.48,-0.052
0.531,0.08,0.246,0.103,0.256,0.119,0.056,51.403,-2.604
0.506,0.062,0.144,0.244,0.161,0.041,0.051,52.271,-0.575
0.511,0.196,0.292,0.283,0.144,0.12,0.031,52.546,-2.038
0.499,0.254,0.174,0.188,0.183,0.064,0.04,51.258,-1.099
0.51,0.046,0.164,0.247,0.15,0.057,0.034,53.485,-2.496
0.509,0.164,0.099,0.129,0.244,0.044,0.051,51.35,-0.26
0.498,0.03,0.305,0.187,0.185,0.101,0.033,53.631,-1.389
0.509,0.212,0.17,0.15,0.22,0.074,0.037,51.76,-0.465
0.523,0.317,0.16,0.111,0.236,0.071,0.058,51.377,-0.174
0.501,0.971,0.285,0.089,0.265,0.231,0.088,53.81,-1.775
0.502,0.02,0.174,0.232,0.155,0.073,0.038,53.724,-2.386
0.538,0.249,0.065,0.084,0.159,0.056,0.081,51.475,-0.203
0.527,0.069,0.076,0.103,0.266,0.035,0.034,51.486,-2.756
0.516,0.031,0.204,0.185,0.199,0.054,0.026,52.803,0.017
0.508,0.622,0.067,0.238,0.164,0.066,0.047,51.369,-0.074
0.498,0.57,0.26,0.12,0.228,0.175,0.085,52.511,-2.076
0.506,0.027,0.11,0.244,0.134,0.042,0.049,54.849,-1.598
0.529,0.415,0.151,0.1,0.226,0.083,0.066,51.486,0.039
0.503,0.016,0.139,0.291,0.16,0.038,0.035,52.243,-0.989
