indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.505,0.403,0.188,0.09,0.267,0.096,0.068,51.468,0.185
0.503,0.054,0.158,0.212,0.167,0.042,0.034,50.903,-1.346
0.506,0.043,0.162,0.163,0.204,0.078,0.053,53.422,-3.036
0.502,0.139,0.173,0.254,0.141,0.067,0.042,52.548,-2.161
0.523,0.581,0.209,0.151,0.229,0.119,0.077,52.481,-1.8
0.523,0.574,0.137,0.1,0.206,0.111,0.096,51.57,-0.214
0.514,0.154,0.065,0.174,0.207,0.029,0.047,51.258,-0.551
0.512,0.765,0.258,0.104,0.254,0.197,0.098,53.589,-2.432
0.473,0.24,0.233,0.12,0.184,0.096,0.05,53.533,-1.124
0.519,0.027,0.258,0.186,0.215,0.117,0.053,53.55,-0.114
0.52,0.282,0.086,0.189,0.201,0.038,0.06,51.499,-0.325
0.493,0.12,0.137,0.218,0.174,0.045,0.037,52.416,-0.724
0.509,0.007,0.125,0.323,0.125,0.041,0.034,50.548,-4.202
0.484,0.638,0.095,0.11,0.149,0.119,0.272,51.517,-0.169
0.486,0.548,0.156,0.101,0.146,0.094,0.083,51.559,-0.005
0.513,0.586,0.17,0.128,0.208,0.088,0.07,51.597,-0.258
0.515,0.116,0.045,0.258,0.197,0.024,0.046,51.325,-0.526
0.518,0.077,0.172,0.18,0.195,0.05,0.04,53.734,-1.612
0.503,0.015,0.128,0.319,0.11,0.04,0.042,50.942,-1.566
0.525,0.03,0.173,0.184,0.183,0.11,0.049,54.667,-1.693
0.521,0.034,0.135,0.391,0.113,0.042,0.037,52.867,-1.089
0.425,0.242,0.025,0.002,0.031,0.032,0.077,53.491,-2.242
0.516,0.033,0.053,0.092,0.277,0.032,0.034,50.413,-5.036
0.516,0.625,0.142,0.129,0.201,0.076,0.078,51.414,-0.132
0.56,0.683,0.135,0.063,0.258,0.092,0.069,51.427,-0.035
0.505,0.04,0.146,0.152,0.225,0.072,0.041,50.694,-1.277
0.471,0.327,0.061,0.124,0.126,0.046,0.083,51.466,-3.172
0.52,0.04,0.055,0.228,0.19,0.023,0.032,51.139,-0.616
0.53,0.025,0.118,0.314,0.162,0.038,0.029,53.677,-1.319
0.524,0.273,0.178,0.089,0.291,0.064,0.063,52.276,-0.84
0.515,0.16,0.104,0.167,0.098,0.08,0.054,50.826,-0.178
0.525,0.032,0.196,0.286,0.166,0.056,0.041,52.6,-1.688
0.526,0.017,0.127,0.305,0.137,0.045,0.033,54.324,-2.717
0.48,0.394,0.127,0.07,0.173,0.074,0.063,51.633,-0.749
0.515,0.036,0.194,0.177,0.181,0.079,0.03,53.565,-0.053
0.496,0.036,0.203,0.247,0.151,0.073,0.035,53.224,-1.34
0.536,0.235,0.166,0.281,0.162,0.062,0.058,52.458,-2.028
0.5,0.031,0.196,0.32,0.153,0.057,0.018,52.275,-0.66
0.507,0.193,0.057,0.093,0.117,0.052,0.044,51.542,-0.086
0.49,0.067,0.251,0.283,0.104,0.114,0.046,53.562,-0.087
0.513,0.123,0.119,0.307,0.166,0.045,0.039,52.306,-1.514
0.526,0.355,0.228,0.159,0.247,0.122,0.076,53.51,-2.189
0.502,0.192,0.083,0.113,0.203,0.049,0.036,53.397,-2.352
0.506,0.041,0.122,0.255,0.118,0.033,0.035,54.356,-2.919
0.536,0.161,0.165,0.184,0.23,0.084,0.043,50.853,-0.196
0.517,0.034,0.127,0.345,0.143,0.044,0.035,53.346,-1.223
0.482,0.012,0.161,0.257,0.145,0.049,0.045,52.895,-3.909
0.538,0.605,0.187,0.126,0.193,0.149,0.09,51.52,-0.2
0.521,0.012,0.172,0.307,0.145,0.049,0.027,52.448,1.367
0.503,0.941,0.232,0.068,0.312,0.199,0.127,52.465,-1.848
0.497,0.864,0.22,0.074,0.298,0.173,0.116,52.495,-1.824
0.525,0.614,0.214,0.093,0.286,0.158,0.084,53.5,-2.227
0.495,0.133,0.085,0.13,0.226,0.03,0.057,51.291,-0.739
0.513,0.046,0.086,0.22,0.193,0.033,0.042,51.262,-0.842
0.523,0.025,0.171,0.145,0.228,0.103,0.033,54.868,-1.745
0.51,0.036,0.099,0.187,0.191,0.039,0.037,51.429,-2.445
0.477,0.221,0.201,0.123,0.23,0.081,0.048,51.583,-2.974
0.536,0.025,0.263,0.481,0.081,0.084,0.018,52.61,0.38
0.491,0.732,0.202,0.076,0.302,0.144,0.072,53.59,-2.286
0.529,0.158,0.139,0.321,0.151,0.05,0.042,51.277,0.502
0.514,0.087,0.051,0.041,0.26,0.026,0.036,53.678,-2.663
0.513,0.028,0.118,0.2,0.165,0.054,0.051,53.107,-4.1
0.488,0.379,0.094,0.152,0.198,0.06,0.093,51.594,-0.225
0.518,0.858,0.219,0.099,0.231,0.156,0.104,51.517,-0.362
0.51,0.051,0.215,0.155,0.251,0.098,0.052,53.062,-0.803
0.514,0.174,0.126,0.137,0.162,0.055,0.029,51.56,-1.818
0.493,0.027,0.226,0.316,0.13,0.054,0.024,52.685,0.118
0.537,0.203,0.122,0.177,0.225,0.076,0.044,51.483,-0.641
0.516,0.16,0.2,0.237,0.149,0.064,0.05,52.503,-1.759
0.503,0.024,0.215,0.28,0.154,0.095,0.034,54.469,-2.353
0.519,0.109,0.22,0.188,0.173,0.11,0.042,53.362,-2.887
0.512,0.014,0.176,0.36,0.127,0.071,0.033,50.381,-3.536
0.523,0.034,0.208,0.279,0.187,0.076,0.045,53.26,-1.445
0.512,0.283,0.221,0.157,0.215,0.104,0.056,52.478,-2.016
0.518,0.033,0.139,0.299,0.136,0.055,0.05,51.404,-3.297
0.513,0.133,0.196,0.116,0.254,0.089,0.042,53.531,-2.394
0.508,0.019,0.148,0.232,0.195,0.062,0.042,51.782,-3.966
0.51,0.054,0.078,0.159,0.208,0.036,0.056,53.353,-3.017
0.532,0.272,0.241,0.145,0.271,0.132,0.063,52.615,-2.107
0.511,0.258,0.176,0.097,0.261,0.084,0.069,52.262,-0.856
0.512,0.05,0.107,0.234,0.15,0.032,0.039,51.82,-0.041
0.496,0.018,0.198,0.213,0.186,0.071,0.035,52.983,-3.412
0.503,0.706,0.193,0.093,0.203,0.127,0.074,51.491,0.098
0.528,0.486,0.152,0.089,0.184,0.08,0.051,51.425,-0.127
0.488,0.414,0.165,0.144,0.134,0.11,0.071,51.461,-3.173
0.524,0.207,0.214,0.104,0.294,0.095,0.055,53.743,-1.55
0.516,0.029,0.114,0.377,0.121,0.04,0.033,50.919,-0.506
0.49,0.026,0.106,0.32,0.152,0.055,0.037,53.597,-2.387
0.521,0.031,0.118,0.211,0.17,0.044,0.044,53.539,-0.859
0.535,0.207,0.099,0.18,0.24,0.056,0.036,53.412,-2.308
0.502,0.501,0.205,0.069,0.237,0.098,0.058,52.125,-0.47
0.541,0.478,0.188,0.118,0.186,0.116,0.078,51.611,-0.096
0.497,0.023,0.196,0.354,0.123,0.079,0.031,52.467,1.703
0.504,0.124,0.308,0.189,0.208,0.123,0.048,53.425,-1.486
0.511,0.349,0.228,0.129,0.221,0.114,0.065,52.471,-2.035
0.541,0.156,0.269,0.186,0.206,0.134,0.046,53.422,-1.328
0.504,0.173,0.076,0.277,0.18,0.034,0.052,50.846,-0.167
0.517,0.104,0.084,0.211,0.19,0.025,0.038,51.303,-0.723
0.542,0.243,0.19,0.128,0.269,0.093,0.049,53.409,-2.279
0.503,0.015,0.204,0.354,0.133,0.074,0.031,53.697,0.001
0.527,0.032,0.075,0.234,0.211,0.03,0.031,51.379,-1.341
0.529,0.545,0.14,0.116,0.236,0.086,0.096,51.448,0.018
0.506,0.053,0.145,0.196,0.19,0.056,0.039,52.538,-1.291
0.509,0.109,0.232,0.175,0.201,0.096,0.045,52.894,-1.178
0.519,0.158,0.138,0.081,0.304,0.058,0.039,51.244,0.551
0.495,0.556,0.096,0.043,0.111,0.076,0.085,51.464,-0.104
0.551,0.265,0.093,0.173,0.145,0.088,0.086,51.499,-0.15
0.521,0.054,0.1,0.219,0.19,0.036,0.047,51.069,-0.796
0.496,0.638,0.163,0.086,0.185,0.103,0.078,51.555,-0.343
0.511,0.402,0.181,0.118,0.247,0.098,0.058,53.56,-2.45
0.524,0.017,0.165,0.33,0.146,0.069,0.026,53.375,0.01
0.473,0.158,0.101,0.207,0.069,0.053,0.1,50.783,-1.091
0.466,0.429,0.238,0.145,0.228,0.129,0.058,52.474,-2.079
0.511,0.017,0.128,0.299,0.132,0.046,0.03,50.646,-1.32
0.518,0.207,0.146,0.179,0.204,0.054,0.037,51.388,-0.213
0.512,0.213,0.127,0.194,0.196,0.056,0.05,52.153,-0.467
0.521,0.066,0.12,0.169,0.202,0.043,0.045,53.391,-2.636
0.493,0.033,0.057,0.075,0.247,0.044,0.039,54.848,-1.843
0.515,0.038,0.13,0.274,0.154,0.04,0.047,52.1,1.306
0.503,0.034,0.162,0.242,0.138,0.051,0.029,53.423,-1.244
0.518,0.056,0.182,0.193,0.175,0.072,0.032,52.51,-1.45
0.507,0.044,0.179,0.235,0.143,0.078,0.039,53.245,-1.453
0.512,0.333,0.128,0.071,0.285,0.059,0.039,51.256,-0.786
0.503,0.06,0.103,0.268,0.189,0.036,0.044,51.585,-0.709
0.516,0.026,0.222,0.195,0.209,0.1,0.037,53.698,-2.195
0.512,0.167,0.072,0.094,0.188,0.045,0.038,51.455,-0.186
0.5,0.039,0.14,0.162,0.195,0.044,0.045,53.695,-1.568
0.485,0.217,0.182,0.164,0.168,0.11,0.075,52.627,1.285
0.511,0.049,0.076,0.176,0.173,0.029,0.041,50.877,-1.189
0.504,0.229,0.067,0.155,0.248,0.028,0.05,53.406,-2.345
0.483,0.231,0.091,0.063,0.12,0.047,0.18,50.917,-1.399
0.519,0.366,0.117,0.175,0.186,0.074,0.058,51.4,-0.269
0.495,0.052,0.093,0.067,0.249,0.034,0.053,53.796,-0.352
0.497,0.089,0.091,0.077,0.272,0.028,0.036,52.456,0.292
0.484,0.45,0.118,0.108,0.185,0.049,0.053,51.369,-0.114
0.494,0.123,0.214,0.209,0.177,0.096,0.033,53.527,-2.402
0.51,0.032,0.12,0.251,0.142,0.042,0.041,52.878,-1.615
0.507,0.071,0.166,0.318,0.135,0.054,0.04,52.439,-1.58
0.515,0.065,0.192,0.318,0.151,0.068,0.032,52.283,-0.6
0.51,0.048,0.116,0.296,0.144,0.042,0.055,51.319,-2.98
0.51,0.038,0.168,0.254,0.152,0.057,0.028,52.88,-1.294
0.518,0.349,0.073,0.121,0.185,0.054,0.184,51.425,-0.15
0.502,0.055,0.11,0.239,0.128,0.046,0.04,54.322,-2.761
0.513,0.014,0.118,0.225,0.15,0.032,0.044,53.173,-1.621
0.51,0.301,0.118,0.158,0.183,0.059,0.05,51.394,-0.223
0.478,0.073,0.258,0.119,0.194,0.123,0.059,53.753,-0.311
0.516,0.11,0.113,0.265,0.176,0.046,0.03,51.878,-2.231
0.523,0.62,0.238,0.131,0.243,0.129,0.076,51.634,-0.055
0.496,0.02,0.172,0.293,0.131,0.057,0.04,53.447,-2.427
0.442,0.233,0.031,0.111,0.082,0.014,0.541,52.764,-1.226
0.513,0.136,0.069,0.163,0.227,0.026,0.042,51.414,-0.807
0.517,0.145,0.234,0.15,0.233,0.116,0.046,52.499,-2.121
0.506,0.052,0.073,0.162,0.222,0.031,0.042,53.743,-0.528
0.498,0.094,0.121,0.278,0.155,0.051,0.045,51.136,-0.098
0.491,0.09,0.04,0.126,0.195,0.031,0.047,51.195,-0.631
0.523,0.308,0.143,0.198,0.197,0.066,0.055,51.384,-0.204
0.497,0.139,0.239,0.144,0.244,0.098,0.046,52.486,-2.099
0.516,0.192,0.109,0.211,0.193,0.044,0.038,51.644,-0.783
0.488,0.169,0.221,0.095,0.197,0.111,0.051,53.502,-2.522
0.519,0.178,0.121,0.277,0.157,0.056,0.063,52.746,-1.245
0.476,0.084,0.163,0.256,0.159,0.062,0.029,52.375,-2.249
0.529,0.278,0.214,0.301,0.148,0.064,0.039,51.428,0.339
0.521,0.569,0.132,0.129,0.163,0.127,0.083,51.596,-0.172
0.523,0.016,0.171,0.316,0.127,0.057,0.039,50.988,-1.483
0.503,0.557,0.189,0.157,0.211,0.105,0.062,51.516,-0.444
0.513,0.039,0.17,0.151,0.16,0.046,0.027,51.615,-2.669
0.492,0.838,0.258,0.084,0.256,0.182,0.104,53.568,-2.447
0.494,0.131,0.08,0.17,0.208,0.036,0.043,52.138,-0.448
0.525,0.526,0.15,0.059,0.272,0.08,0.077,51.563,0.133
0.536,0.236,0.242,0.224,0.205,0.183,0.045,53.516,-2.291
0.519,0.34,0.122,0.153,0.175,0.059,0.178,51.636,-0.758
0.508,0.177,0.111,0.233,0.189,0.029,0.045,51.438,0.185
0.497,0.021,0.117,0.183,0.192,0.049,0.045,53.498,-2.945
0.51,0.692,0.229,0.102,0.27,0.169,0.091,53.4,-1.458
0.494,0.041,0.192,0.166,0.194,0.065,0.041,51.66,-3.02
0.545,0.238,0.161,0.246,0.181,0.057,0.032,51.585,-0.499
0.5,0.023,0.179,0.284,0.143,0.082,0.041,51.91,-3.825
0.509,0.027,0.176,0.42,0.092,0.091,0.029,53.26,-1.927
0.504,0.523,0.127,0.105,0.182,0.053,0.066,51.649,-0.411
0.499,0.582,0.219,0.113,0.266,0.14,0.071,52.497,-2.09
0.513,0.049,0.109,0.224,0.162,0.043,0.039,50.853,-1.007
0.513,0.016,0.148,0.288,0.135,0.048,0.035,53.496,-0.837
0.506,0.193,0.115,0.103,0.197,0.057,0.037,50.966,-1.357
0.541,0.335,0.085,0.102,0.183,0.042,0.057,51.43,-0.106
0.506,0.019,0.101,0.247,0.151,0.046,0.036,53.426,-3.059
0.507,0.52,0.144,0.101,0.185,0.097,0.069,51.583,-0.34
0.504,0.147,0.075,0.12,0.199,0.036,0.043,51.111,-0.155
0.513,0.41,0.234,0.118,0.248,0.116,0.076,52.471,-1.789
0.501,0.318,0.162,0.078,0.228,0.085,0.071,53.79,-1.522
0.522,0.033,0.153,0.248,0.173,0.046,0.031,50.228,-5.186
0.514,0.029,0.229,0.303,0.142,0.061,0.027,52.809,0.01
0.484,0.484,0.176,0.113,0.198,0.079,0.089,51.444,-0.391
0.504,0.051,0.274,0.293,0.159,0.096,0.028,52.627,-1.965
0.488,0.182,0.155,0.112,0.11,0.071,0.373,50.846,-0.11
0.522,0.383,0.083,0.155,0.181,0.041,0.053,51.346,-0.098
0.505,0.095,0.138,0.211,0.17,0.064,0.032,50.867,0.546
0.513,0.35,0.171,0.092,0.242,0.08,0.073,52.422,-1.479
0.515,0.942,0.263,0.084,0.295,0.212,0.113,52.493,-1.843
0.521,0.022,0.16,0.155,0.175,0.065,0.048,53.478,-3.003
0.513,0.21,0.137,0.126,0.234,0.046,0.039,51.313,-0.734
0.509,0.035,0.106,0.282,0.133,0.036,0.032,51.664,-1.874
0.509,0.012,0.217,0.329,0.105,0.085,0.025,54.573,-2.502
0.506,0.532,0.223,0.084,0.265,0.126,0.075,53.756,-2.669
0.492,0.236,0.051,0.136,0.107,0.033,0.171,50.917,-1.411
0.511,0.203,0.236,0.153,0.258,0.113,0.054,52.55,-2.005
0.502,0.126,0.12,0.178,0.214,0.048,0.04,51.287,-0.093
0.509,0.035,0.118,0.245,0.137,0.041,0.036,53.648,-1.563
0.499,0.194,0.238,0.1,0.358,0.077,0.076,51.575,-0.066
0.528,0.079,0.165,0.277,0.188,0.047,0.026,51.662,-0.699
0.511,0.327,0.109,0.15,0.146,0.08,0.117,51.535,-0.145
0.514,0.359,0.103,0.106,0.128,0.079,0.084,51.514,-0.303
0.522,0.231,0.123,0.249,0.179,0.065,0.041,51.58,-0.435
0.494,0.024,0.162,0.289,0.137,0.057,0.032,52.396,1.672
0.512,0.225,0.158,0.13,0.258,0.089,0.057,53.401,-2.276
0.511,0.031,0.225,0.185,0.185,0.092,0.038,52.784,-1.565
0.525,0.438,0.106,0.063,0.193,0.065,0.049,51.567,-0.005
0.536,0.232,0.252,0.206,0.199,0.12,0.05,52.55,-2.097
0.525,0.482,0.066,0.239,0.169,0.042,0.057,51.653,-0.483
0.502,0.7,0.151,0.073,0.245,0.101,0.077,51.57,0.127
0.498,0.01,0.152,0.272,0.156,0.043,0.04,53.315,-2.718
0.51,0.065,0.177,0.249,0.099,0.069,0.052,50.729,-1.166
0.539,0.07,0.093,0.282,0.162,0.037,0.057,51.214,-0.612
0.547,0.036,0.229,0.114,0.224,0.121,0.054,53.435,-2.811
0.5,0.082,0.121,0.119,0.221,0.055,0.054,53.601,-2.319
0.525,0.136,0.07,0.041,0.288,0.022,0.029,51.205,-1.442
0.502,0.124,0.1,0.146,0.204,0.037,0.042,51.188,0.248
0.522,0.139,0.239,0.106,0.204,0.143,0.063,50.825,-0.105
0.537,0.349,0.071,0.144,0.212,0.047,0.044,51.435,-0.069
0.504,0.309,0.191,0.079,0.251,0.077,0.064,52.259,-0.833
0.521,0.458,0.142,0.133,0.214,0.065,0.071,51.515,-0.64
0.506,0.026,0.087,0.222,0.194,0.032,0.037,51.336,-1.365
0.513,0.119,0.129,0.287,0.143,0.078,0.035,51.285,-0.087
0.508,0.016,0.237,0.215,0.181,0.096,0.033,51.735,-3.135
0.506,0.017,0.171,0.343,0.125,0.08,0.035,51.12,-3.041
0.518,0.221,0.166,0.27,0.166,0.048,0.035,51.619,-0.798
0.474,0.152,0.1,0.116,0.195,0.047,0.039,51.473,-0.62
0.505,0.073,0.191,0.13,0.247,0.066,0.048,52.073,0.43
0.507,0.013,0.131,0.225,0.158,0.06,0.036,53.672,-0.393
0.504,0.265,0.126,0.173,0.193,0.057,0.049,52.046,-0.782
0.511,0.041,0.056,0.101,0.172,0.02,0.046,51.449,-2.108
0.52,0.041,0.147,0.235,0.161,0.036,0.032,51.472,-2.492
0.507,0.058,0.118,0.24,0.152,0.045,0.036,51.37,-0.606
0.504,0.639,0.187,0.079,0.222,0.12,0.111,51.517,0.036
0.502,0.032,0.092,0.179,0.213,0.03,0.055,50.347,-4.096
0.523,0.448,0.107,0.123,0.162,0.045,0.058,51.382,-0.077
0.503,0.044,0.256,0.181,0.183,0.088,0.036,52.496,-0.722
0.501,0.18,0.148,0.209,0.156,0.062,0.041,52.439,-1.779
0.505,0.166,0.119,0.179,0.188,0.038,0.038,51.612,-0.689
0.533,0.059,0.19,0.283,0.154,0.081,0.039,53.757,-1.419
0.505,0.028,0.082,0.283,0.162,0.03,0.039,51.294,-2.753
0.517,0.305,0.102,0.134,0.183,0.078,0.055,51.489,-0.284
0.508,0.027,0.398,0.39,0.115,0.164,0.022,53.218,0.332
0.49,0.659,0.204,0.089,0.251,0.138,0.07,53.758,-2.679
0.516,0.053,0.11,0.206,0.169,0.043,0.037,51.436,-2.519
0.512,0.107,0.216,0.176,0.208,0.066,0.052,52.478,-2.102
0.538,0.465,0.106,0.075,0.135,0.076,0.065,51.551,-0.054
0.521,0.051,0.159,0.279,0.133,0.054,0.034,52.464,1.581
0.515,0.073,0.107,0.227,0.159,0.049,0.026,53.793,-1.441
0.507,0.544,0.234,0.106,0.223,0.082,0.068,51.455,-0.417
0.515,0.422,0.1,0.102,0.104,0.078,0.194,51.512,-0.117
0.528,0.071,0.231,0.128,0.242,0.115,0.039,50.878,0.548
0.468,0.154,0.1,0.066,0.082,0.05,0.142,53.807,-1.585
0.516,0.146,0.056,0.229,0.199,0.04,0.04,51.339,-0.531
0.532,0.104,0.249,0.159,0.247,0.116,0.05,53.069,-2.227
0.53,0.52,0.128,0.162,0.19,0.076,0.08,51.61,-0.15
0.515,0.668,0.214,0.125,0.228,0.169,0.103,51.489,0.087
0.532,0.029,0.123,0.292,0.146,0.047,0.037,52.76,-1.701
0.517,0.041,0.136,0.141,0.193,0.06,0.038,53.358,-2.989
0.488,0.535,0.122,0.066,0.142,0.066,0.296,51.52,-0.262
0.531,0.251,0.066,0.093,0.213,0.036,0.035,51.451,-0.063
0.508,0.073,0.138,0.217,0.169,0.049,0.024,52.402,-1.88
0.475,0.246,0.068,0.089,0.062,0.028,0.346,52.29,-1.534
0.519,0.063,0.163,0.205,0.201,0.06,0.034,53.752,-1.641
0.492,0.175,0.202,0.145,0.223,0.071,0.038,53.067,-2.207
0.51,0.149,0.222,0.097,0.305,0.125,0.065,53.594,-2.473
0.517,0.326,0.082,0.181,0.259,0.033,0.062,51.623,-0.276
0.537,0.102,0.245,0.172,0.204,0.127,0.05,53.445,-2.966
0.515,0.049,0.124,0.334,0.165,0.063,0.033,54.531,-1.591
0.515,0.01,0.258,0.26,0.163,0.088,0.045,51.695,-3.091
0.498,0.131,0.079,0.146,0.23,0.037,0.046,51.823,-0.343
0.49,0.181,0.121,0.119,0.186,0.05,0.042,51.462,-2.519
0.538,0.563,0.18,0.162,0.171,0.156,0.08,51.537,-0.191
0.531,0.035,0.169,0.321,0.127,0.053,0.032,50.856,0.243
0.514,0.019,0.139,0.249,0.162,0.038,0.043,53.287,-1.792
0.499,0.095,0.219,0.236,0.186,0.108,0.043,53.582,-2.413
0.522,0.384,0.109,0.129,0.193,0.066,0.047,51.598,-0.189
0.513,0.333,0.157,0.217,0.173,0.056,0.051,52.593,-1.113
0.509,0.346,0.112,0.221,0.159,0.045,0.045,52.674,-1.132
0.483,0.122,0.043,0.083,0.055,0.02,0.623,51.377,-2.377
0.5,0.092,0.234,0.209,0.168,0.095,0.051,52.687,-2.028
0.496,0.007,0.112,0.218,0.152,0.043,0.067,54.744,-2.819
0.506,0.072,0.106,0.217,0.146,0.063,0.033,53.251,-2.133
0.548,0.175,0.195,0.104,0.269,0.089,0.063,52.548,-2.076
0.518,0.782,0.234,0.097,0.238,0.138,0.089,52.491,-1.964
0.497,0.024,0.172,0.236,0.165,0.05,0.041,53.958,-1.128
0.511,0.181,0.154,0.151,0.243,0.072,0.036,51.444,-0.901
0.48,0.72,0.125,0.079,0.261,0.096,0.068,51.579,0.069
0.499,0.012,0.162,0.304,0.127,0.047,0.023,51.71,-2.436
0.549,0.235,0.171,0.168,0.158,0.076,0.283,52.625,1.255
0.539,0.089,0.133,0.325,0.143,0.057,0.129,52.613,1.253
0.501,0.01,0.138,0.302,0.142,0.049,0.031,53.625,-2.682
0.494,0.023,0.169,0.165,0.171,0.079,0.043,51.648,-3.225
0.516,0.622,0.126,0.187,0.201,0.084,0.065,51.602,-0.361
0.544,0.017,0.086,0.337,0.14,0.047,0.042,50.972,-1.206
0.51,0.068,0.126,0.312,0.125,0.049,0.037,50.855,-1.203
0.507,0.048,0.202,0.151,0.201,0.082,0.083,51.677,-4.033
0.508,0.089,0.164,0.254,0.161,0.048,0.039,52.368,-1.291
0.519,0.012,0.168,0.247,0.159,0.038,0.026,52.822,1.407
0.484,0.775,0.254,0.077,0.293,0.173,0.089,53.416,-1.394
0.509,0.095,0.201,0.144,0.235,0.063,0.038,52.656,1.29
0.498,0.515,0.152,0.068,0.145,0.086,0.087,51.473,-0.124
0.476,0.524,0.182,0.048,0.139,0.092,0.056,51.656,-0.4
0.502,0.173,0.143,0.206,0.186,0.043,0.046,51.418,0.393
0.507,0.091,0.062,0.19,0.205,0.038,0.04,51.28,0.201
0.489,0.039,0.223,0.16,0.203,0.109,0.038,53.441,-2.691
0.506,0.081,0.19,0.116,0.201,0.105,0.047,53.76,-0.33
0.479,0.634,0.16,0.061,0.246,0.125,0.085,53.443,-2.191
0.483,0.711,0.206,0.127,0.186,0.157,0.069,51.573,-0.024
0.455,0.474,0.014,0.016,0.106,0.031,0.311,52.219,0.086
0.516,0.063,0.162,0.261,0.146,0.059,0.041,51.582,-1.736
0.512,0.061,0.176,0.142,0.225,0.086,0.034,50.8,-1.14
0.507,0.05,0.192,0.197,0.186,0.106,0.047,54.514,-1.556
0.495,0.09,0.261,0.282,0.133,0.067,0.026,52.345,0.5
0.505,0.018,0.213,0.219,0.204,0.057,0.039,51.243,-2.448
0.524,0.273,0.067,0.114,0.096,0.048,0.051,51.456,-0.217
0.508,0.114,0.165,0.174,0.169,0.054,0.033,54.389,-1.696
0.509,0.098,0.116,0.28,0.146,0.053,0.035,51.252,-1.09
0.506,0.213,0.16,0.193,0.157,0.043,0.066,51.386,-0.22
0.537,0.082,0.201,0.265,0.184,0.08,0.037,52.628,-2.196
0.511,0.46,0.163,0.076,0.162,0.09,0.073,51.549,-0.225
0.493,0.136,0.162,0.136,0.162,0.058,0.042,51.433,-2.602
0.522,0.122,0.194,0.122,0.259,0.082,0.042,50.924,-1.45
0.508,0.03,0.118,0.263,0.154,0.044,0.038,50.785,-3.521
0.505,0.019,0.133,0.28,0.15,0.047,0.039,52.512,1.17
0.441,0.063,0.195,0.246,0.108,0.13,0.034,53.391,-3.04
0.51,0.052,0.145,0.266,0.158,0.061,0.031,52.662,1.226
0.519,0.023,0.215,0.167,0.189,0.076,0.043,52.64,-1.705
0.524,0.031,0.205,0.341,0.129,0.068,0.025,53.529,-0.099
0.509,0.099,0.066,0.108,0.239,0.032,0.044,51.145,0.27
0.534,0.28,0.209,0.263,0.168,0.067,0.028,52.607,-1.184
0.504,0.041,0.167,0.096,0.223,0.07,0.058,53.413,-2.575
0.525,0.052,0.201,0.198,0.178,0.053,0.041,52.988,-2.159
0.52,0.026,0.081,0.316,0.148,0.042,0.032,50.793,-0.843
0.516,0.046,0.143,0.426,0.045,0.06,0.026,50.35,-3.582
0.54,0.015,0.135,0.375,0.116,0.031,0.031,50.796,0.223
0.505,0.076,0.157,0.198,0.184,0.051,0.039,52.019,-0.233
0.523,0.056,0.178,0.246,0.158,0.089,0.032,53.465,-1.454
0.527,0.04,0.105,0.276,0.172,0.047,0.043,53.501,-3.012
0.496,0.039,0.146,0.171,0.178,0.051,0.037,53.681,-2.444
0.468,0.072,0.218,0.166,0.148,0.174,0.04,54.113,-3.226
0.514,0.052,0.191,0.221,0.164,0.088,0.036,53.554,-2.65
0.518,0.169,0.122,0.215,0.199,0.045,0.044,51.999,-0.766
0.524,0.061,0.196,0.356,0.148,0.051,0.032,52.054,1.23
0.497,0.252,0.096,0.057,0.059,0.058,0.635,53.408,-2.96
0.48,0.957,0.244,0.101,0.233,0.163,0.085,51.502,-0.394
0.505,0.399,0.092,0.046,0.094,0.075,0.196,51.531,-0.062
0.512,0.038,0.103,0.217,0.204,0.026,0.044,51.236,0.538
0.521,0.206,0.046,0.096,0.124,0.03,0.155,52.205,0.14
0.507,0.023,0.22,0.265,0.187,0.053,0.034,52.77,-0.081
0.46,0.093,0.102,0.144,0.214,0.035,0.047,51.099,-4.125
0.522,0.03,0.139,0.303,0.118,0.05,0.03,53.725,-2.679
0.519,0.026,0.13,0.308,0.144,0.047,0.043,50.465,-3.606
0.512,0.129,0.057,0.281,0.178,0.04,0.056,53.341,-1.525
0.509,0.033,0.127,0.15,0.217,0.031,0.046,51.449,-2.474
0.514,0.05,0.099,0.297,0.174,0.032,0.039,51.07,-0.343
0.502,0.027,0.157,0.184,0.15,0.054,0.026,52.709,-1.971
0.501,0.045,0.088,0.245,0.164,0.033,0.042,52.347,-1.719
0.537,0.57,0.182,0.122,0.202,0.12,0.094,51.606,-0.351
0.509,0.032,0.228,0.284,0.147,0.094,0.028,52.65,-2.008
0.511,0.041,0.196,0.133,0.205,0.069,0.049,53.673,-1.421
0.505,0.149,0.068,0.124,0.139,0.037,0.062,51.483,-3.2
0.536,0.374,0.131,0.19,0.187,0.08,0.034,51.357,-0.194
0.507,0.021,0.153,0.251,0.152,0.052,0.041,52.809,0.921
0.517,0.113,0.041,0.188,0.228,0.034,0.036,51.392,-0.332
0.533,0.045,0.231,0.163,0.277,0.124,0.055,52.625,-1.664
0.517,0.015,0.141,0.269,0.148,0.072,0.037,54.896,-1.802
0.517,0.086,0.258,0.261,0.163,0.085,0.04,50.942,-1.455
